Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
309,Graphic Designers,"Study illustrations and photographs to plan presentation of materials, products, or services.",dc69ba06-6c42-4d19-9bb5-ac4f27e9b14a,2025/3/18,Expert,2,1,3,5,5,False,False,False,False,False,False,1,4,3,3,3,False,False,False,True,False,True,False,FALSE,
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,9fbc2491-6bcc-41a6-a74a-90991675048d,2025/3/18,Average,2,2,1,2,2,False,False,False,False,False,False,1,1,3,3,2,False,False,False,False,False,False,False,FALSE,FALSE
23195,"Securities, Commodities, and Financial Services Sales Agents",Keep accurate records of transactions.,9fbc2491-6bcc-41a6-a74a-90991675048d,2025/3/18,Average,3,2,2,2,1,False,True,False,False,False,False,2,1,2,1,1,False,False,False,False,False,False,False,,FALSE
23208,"Securities, Commodities, and Financial Services Sales Agents","Track and analyze factors that affect price movement, such as trade policies, weather conditions, political developments, or supply and demand changes.",9fbc2491-6bcc-41a6-a74a-90991675048d,2025/3/18,Average,3,1,1,2,1,True,False,False,False,False,False,1,1,3,3,2,False,False,False,False,False,False,False,,FALSE
23213,"Securities, Commodities, and Financial Services Sales Agents",Calculate costs for billings or commissions.,9fbc2491-6bcc-41a6-a74a-90991675048d,2025/3/18,Average,3,1,2,1,2,True,False,False,False,False,False,1,1,3,2,2,False,False,False,False,False,False,False,,FALSE
22655,Writers and Authors,Vary language and tone of messages based on product and medium.,c6cf6d65-9397-4a2e-bc42-6a6e47d71142,2025/3/18,Average,1,1,3,4,5,False,False,False,False,False,False,4,5,5,4,3,True,True,True,True,True,True,True,FALSE,
22654,Writers and Authors,Present drafts and ideas to clients.,c6cf6d65-9397-4a2e-bc42-6a6e47d71142,2025/3/18,Average,1,1,3,5,3,False,False,False,False,False,False,2,5,4,3,3,True,True,False,True,True,True,False,FALSE,
20558,Photographers,"Transfer photographs to computers for editing, archiving, and electronic transmission.",f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Expert,3,4,4,1,3,True,False,False,False,False,False,1,3,1,3,2,False,False,False,False,False,False,False,,FALSE
9352,Photographers,"Manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Expert,1,3,4,1,4,False,False,False,False,False,False,2,2,4,5,3,False,True,True,True,True,True,True,FALSE,"AI should only be used for touchups really, not to create AN ENTIRE IMAGE from scratch."
9357,Photographers,"Enhance, retouch, and resize photographs and negatives, using airbrushing and other techniques.",f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Expert,1,3,4,1,4,False,False,False,False,False,False,3,3,4,5,3,False,True,True,True,True,True,True,FALSE,
9351,Photographers,"Estimate or measure light levels, distances, and numbers of exposures needed, using measuring devices and formulas.",f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Expert,1,4,5,1,4,False,False,False,False,False,False,5,5,5,5,3,False,False,False,False,False,False,False,FALSE,
9354,Photographers,"Perform general office duties, such as scheduling appointments, keeping books, and ordering supplies.",f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Average,3,2,3,1,3,True,False,False,False,False,False,2,4,4,4,2,False,False,False,False,False,False,False,,FALSE
20560,Photographers,Write photograph captions.,f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Expert,3,3,3,1,3,True,False,False,False,False,False,2,5,4,5,3,False,True,True,True,True,True,False,,
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",f2ff57da-39b3-49c7-a119-0dfcd1a6aa98,2025/3/19,Average,3,3,4,2,5,True,False,True,False,False,True,4,4,4,4,4,True,True,True,True,True,True,True,,
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,f2ff57da-39b3-49c7-a119-0dfcd1a6aa98,2025/3/19,Average,3,2,4,2,5,True,False,True,False,False,True,3,3,5,5,3,True,True,True,True,True,True,True,,
5314,Information Security Analysts,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs.",524d0d50-510f-4b2b-a2da-e8449c9f5740,2025/3/19,Average,3,5,5,3,5,True,False,True,False,False,True,1,3,5,5,5,True,True,False,False,True,False,True,,
5317,Information Security Analysts,"Modify computer security files to incorporate new software, correct errors, or change individual access status.",524d0d50-510f-4b2b-a2da-e8449c9f5740,2025/3/19,Expert,3,4,5,3,4,True,False,True,False,False,True,1,3,5,5,4,False,False,False,False,True,False,True,,
5319,Information Security Analysts,Monitor use of data files and regulate access to safeguard information in computer files.,524d0d50-510f-4b2b-a2da-e8449c9f5740,2025/3/19,Average,4,3,3,2,3,True,False,True,False,False,True,1,2,3,3,3,False,False,False,False,True,False,False,,
20483,"Architects, Except Landscape and Naval",Develop final construction plans that include aesthetic representations of the structure or details for its construction.,d5b80d96-3eb8-4dd7-9221-920b35d87d7c,2025/3/19,Expert,4,3,2,3,4,True,False,True,True,False,True,2,3,1,3,3,False,False,True,False,False,False,False,,
136,"Architects, Except Landscape and Naval",Integrate engineering elements into unified architectural designs.,d5b80d96-3eb8-4dd7-9221-920b35d87d7c,2025/3/19,Novice,3,2,4,5,3,False,False,False,True,False,False,4,5,5,3,4,False,False,True,False,False,False,False,,
19594,"Architects, Except Landscape and Naval",Gather information related to projects' environmental sustainability or operational efficiency.,d5b80d96-3eb8-4dd7-9221-920b35d87d7c,2025/3/19,Novice,3,2,2,3,3,False,False,True,False,False,False,3,4,3,4,4,False,True,False,False,False,False,True,,
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",9829fdbf-4224-446f-8433-ad68a40d9baf,2025/3/19,Expert,3,4,4,1,4,True,True,True,False,False,False,4,4,3,3,3,True,False,False,False,True,True,False,,
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,9829fdbf-4224-446f-8433-ad68a40d9baf,2025/3/19,Expert,3,4,3,2,3,True,True,False,True,True,False,3,4,3,4,5,False,True,True,True,True,False,False,,
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,9829fdbf-4224-446f-8433-ad68a40d9baf,2025/3/19,Expert,3,4,3,1,3,True,True,True,True,False,False,3,3,3,3,4,True,True,True,True,True,False,False,,
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",9829fdbf-4224-446f-8433-ad68a40d9baf,2025/3/19,Average,3,4,3,1,4,True,True,True,True,False,False,4,4,3,3,4,True,True,True,True,True,False,False,,
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,2025/3/19,Expert,1,2,4,2,3,False,False,False,False,False,False,1,3,2,4,3,False,True,True,False,True,False,False,FALSE,
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,2025/3/19,Expert,3,1,2,1,2,True,False,True,False,False,False,2,4,2,3,3,False,True,True,True,False,False,False,,
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,1e95ad73-c199-48c4-b2d4-3819f3e5e4db,2025/3/19,Expert,5,1,1,5,1,True,True,False,False,False,False,1,1,2,1,2,False,False,False,False,False,False,False,,FALSE
15680,Supply Chain Managers,Select transportation routes to maximize economy by combining shipments or consolidating warehousing and distribution.,5e59bc0a-6d03-43aa-8841-fcedd04b2062,2025/3/19,Average,4,2,2,1,3,False,False,False,False,True,True,1,1,3,4,3,False,True,True,False,True,False,False,,
15696,Supply Chain Managers,"Analyze inventories to determine how to increase inventory turns, reduce waste, or optimize customer service.",5e59bc0a-6d03-43aa-8841-fcedd04b2062,2025/3/19,Expert,3,4,4,2,3,False,True,False,False,True,False,1,4,2,4,4,False,True,False,False,True,True,False,,
20945,Supply Chain Managers,Monitor suppliers' activities to assess performance in meeting quality or delivery requirements.,5e59bc0a-6d03-43aa-8841-fcedd04b2062,2025/3/19,Expert,1,3,4,1,3,False,False,False,False,False,False,3,1,1,2,2,False,False,False,False,False,False,False,FALSE,FALSE
15691,Supply Chain Managers,"Document physical supply chain processes, such as workflows, cycle times, position responsibilities, or system flows.",5e59bc0a-6d03-43aa-8841-fcedd04b2062,2025/3/19,Average,5,2,2,1,1,True,True,False,True,False,True,1,3,1,4,3,False,False,True,True,False,False,False,,
16943,Transportation Planners,Prepare reports or recommendations on transportation planning.,e6f2e13f-cefd-4c42-91e2-6cd3610075e7,2025/3/19,Expert,3,2,3,1,3,False,True,False,False,False,False,1,3,3,4,3,False,False,True,False,True,False,False,,
16952,Transportation Planners,"Recommend transportation system improvements or projects, based on economic, population, land-use, or traffic projections.",edd71398-a308-485a-9ba0-92bee866e56a,2025/3/19,Average,3,1,4,4,3,True,True,True,False,False,True,2,4,4,4,3,True,True,True,False,False,True,False,,
11363,"Production, Planning, and Expediting Clerks","Review documents, such as production schedules, work orders, or staffing tables, to determine personnel or materials requirements or material priorities.",3e5ff485-52db-4367-877a-63a084a619cb,2025/3/19,Expert,4,3,3,2,5,True,False,False,False,False,False,3,4,3,4,3,False,True,False,False,False,False,False,,
11371,"Production, Planning, and Expediting Clerks","Compile information, such as production rates and progress, materials inventories, materials used, or customer information, so that status reports can be completed.",3e5ff485-52db-4367-877a-63a084a619cb,2025/3/19,Expert,3,4,3,3,3,False,True,False,False,False,False,4,2,3,3,1,False,False,False,False,False,False,False,,FALSE
15614,Clinical Research Coordinators,"Maintain required records of study activity including case report forms, drug dispensation records, or regulatory forms.",6a9e114b-eedc-4acb-96a8-4cfd0b240ef2,2025/3/19,Expert,1,2,3,5,2,False,False,False,False,False,False,1,4,2,4,4,False,True,True,True,True,True,True,FALSE,
15608,Clinical Research Coordinators,"Collaborate with investigators to prepare presentations or reports of clinical study procedures, results, and conclusions.",6a9e114b-eedc-4acb-96a8-4cfd0b240ef2,2025/3/19,Average,1,2,4,5,5,False,False,False,False,False,False,1,5,3,5,5,False,True,True,True,True,False,False,FALSE,
15609,Clinical Research Coordinators,"Code, evaluate, or interpret collected study data.",6a9e114b-eedc-4acb-96a8-4cfd0b240ef2,2025/3/19,Average,1,3,5,5,4,False,False,False,False,False,False,1,5,2,5,5,False,True,True,True,True,False,True,FALSE,
11371,"Production, Planning, and Expediting Clerks","Compile information, such as production rates and progress, materials inventories, materials used, or customer information, so that status reports can be completed.",2dd4d3e7-8130-489b-bc51-c06511761fd4,2025/3/19,Average,4,1,3,1,3,True,False,False,False,False,True,3,3,2,3,4,False,False,True,True,True,False,False,,
9350,Photographers,Review sets of photographs to select the best work.,f2cd2bd2-2acc-4621-9101-b3a945ad09ce,2025/3/18,Expert,1,5,5,1,5,False,False,False,False,False,False,2,5,5,5,5,False,True,True,True,True,True,True,FALSE,
300,Graphic Designers,"Determine size and arrangement of illustrative material and copy, and select style and size of type.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,2,4,4,3,False,False,False,False,False,False,3,5,2,4,5,True,True,True,True,True,True,True,FALSE,
299,Graphic Designers,"Create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Novice,1,4,5,5,4,False,False,False,False,False,False,2,4,3,4,2,False,False,False,False,False,False,False,FALSE,FALSE
306,Graphic Designers,"Develop graphics and layouts for product illustrations, company logos, and Web sites.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,2,3,4,3,False,False,False,False,False,False,2,4,3,4,2,False,False,False,False,False,False,False,FALSE,FALSE
301,Graphic Designers,Use computer software to generate new images.,73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,2,4,4,4,False,False,False,False,False,False,1,2,2,4,2,False,False,False,False,False,False,False,FALSE,FALSE
304,Graphic Designers,"Review final layouts and suggest improvements, as needed.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Novice,1,1,3,3,3,False,False,False,False,False,False,3,4,2,3,3,False,True,False,True,True,False,True,FALSE,
15228,Graphic Designers,"Maintain archive of images, photos, or previous work products.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,1,1,1,1,False,False,False,False,False,False,2,1,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
308,Graphic Designers,"Prepare illustrations or rough sketches of material, discussing them with clients or supervisors and making necessary changes.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,3,4,4,4,False,False,False,False,False,False,2,5,3,4,2,False,False,False,False,False,False,False,FALSE,FALSE
303,Graphic Designers,"Draw and print charts, graphs, illustrations, and other artwork, using computer.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,3,5,5,4,False,False,False,False,False,False,2,2,2,5,2,False,False,False,False,False,False,False,FALSE,FALSE
15229,Graphic Designers,Research new software or design concepts.,73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Novice,1,1,2,1,2,False,False,False,False,False,False,1,1,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
309,Graphic Designers,"Study illustrations and photographs to plan presentation of materials, products, or services.",73fee0ac-e00c-47f2-ae96-46c4d199e594,2025/3/18,Expert,1,2,4,3,3,False,False,False,False,False,False,2,3,2,4,3,False,True,False,True,True,True,True,FALSE,
1411,Mechanical Engineers,"Read and interpret blueprints, technical drawings, schematics, or computer-generated reports.",825a079e-45c5-44c5-81fb-eb3ee07900ec,2025/3/18,Expert,4,2,4,1,3,True,False,False,False,False,True,1,1,4,3,2,False,False,False,False,False,False,False,"It  depends on the purpose, but if one is  reading a drawing to manufacture  or analyze  the part, it would be very helpful. If instead the subsequent task is more complex, like understanding the part's function in a greater system, it would serve no purpose.",FALSE
20735,Mechanical Engineers,"Develop or test models of alternate designs or processing methods to assess feasibility, sustainability, operating condition effects, potential new applications, or necessity of modification.",825a079e-45c5-44c5-81fb-eb3ee07900ec,2025/3/18,Expert,5,1,5,1,3,True,False,False,False,False,True,1,1,3,2,2,False,False,False,False,False,False,False,,FALSE
